accel_stddev,gyro_stddev,bpm,activity,participant_id,participant_no,received_at,bpm_filled
0.078024,19.0356,0,BERJALAN,PSR_007,7,2026-05-03T09:28:03.668075,86.0
0.05619,15.0606,0,BERJALAN,PSR_007,7,2026-05-03T09:28:05.715962,86.0
0.042753,49.843,0,BERJALAN,PSR_007,7,2026-05-03T09:28:07.664693,86.0
0.099986,92.5857,61,BERJALAN,PSR_007,7,2026-05-03T09:28:11.758040,61.0
0.075738,82.7593,72,BERJALAN,PSR_007,7,2026-05-03T09:28:13.704650,72.0
0.110653,32.6846,79,BERJALAN,PSR_007,7,2026-05-03T09:28:15.751432,79.0
0.075305,22.3584,78,BERJALAN,PSR_007,7,2026-05-03T09:28:17.805764,78.0
0.043364,17.0044,72,BERJALAN,PSR_007,7,2026-05-03T09:28:19.745929,72.0
0.032261,14.0607,69,BERJALAN,PSR_007,7,2026-05-03T09:28:21.697095,69.0
0.107776,86.5119,69,BERJALAN,PSR_007,7,2026-05-03T09:28:23.739836,69.0
0.170943,42.4689,60,BERJALAN,PSR_007,7,2026-05-03T09:28:27.732522,60.0
0.115922,19.1677,68,BERJALAN,PSR_007,7,2026-05-03T09:28:29.781397,68.0
0.094533,19.2729,72,BERJALAN,PSR_007,7,2026-05-03T09:28:31.751378,72.0
0.025777,9.1233,72,BERJALAN,PSR_007,7,2026-05-03T09:28:33.876348,72.0
0.114411,15.592,33,BERJALAN,PSR_007,7,2026-05-03T09:28:37.768739,33.0
0.092344,19.0369,48,BERJALAN,PSR_007,7,2026-05-03T09:28:39.815434,48.0
0.105184,24.5963,71,BERJALAN,PSR_007,7,2026-05-03T09:28:41.761260,71.0
0.137036,20.6502,106,BERJALAN,PSR_007,7,2026-05-03T09:28:43.809368,106.0
0.130344,18.9251,118,BERJALAN,PSR_007,7,2026-05-03T09:28:45.815956,118.0
0.070042,13.2199,115,BERJALAN,PSR_007,7,2026-05-03T09:28:47.802997,115.0
0.031145,16.6144,105,BERJALAN,PSR_007,7,2026-05-03T09:28:50.056608,105.0
0.071536,12.1675,90,BERJALAN,PSR_007,7,2026-05-03T09:28:51.898884,90.0
0.061843,10.4952,88,BERJALAN,PSR_007,7,2026-05-03T09:28:53.946671,88.0
0.085408,12.2438,95,BERJALAN,PSR_007,7,2026-05-03T09:28:55.892324,95.0
0.067115,13.8673,115,BERJALAN,PSR_007,7,2026-05-03T09:28:57.940710,115.0
0.064426,7.4355,120,BERJALAN,PSR_007,7,2026-05-03T09:28:59.988248,120.0
0.06648,13.4254,134,BERJALAN,PSR_007,7,2026-05-03T09:29:02.037323,134.0
0.074392,22.7394,169,BERJALAN,PSR_007,7,2026-05-03T09:29:03.982205,169.0
0.055694,15.0668,162,BERJALAN,PSR_007,7,2026-05-03T09:29:05.927913,162.0
0.021595,13.8608,130,BERJALAN,PSR_007,7,2026-05-03T09:29:07.975858,130.0
0.049357,11.6135,123,BERJALAN,PSR_007,7,2026-05-03T09:29:09.927557,123.0
0.044363,19.1138,125,BERJALAN,PSR_007,7,2026-05-03T09:29:11.969557,125.0
0.012389,14.4134,138,BERJALAN,PSR_007,7,2026-05-03T09:29:14.119760,138.0
0.04529,15.393,135,BERJALAN,PSR_007,7,2026-05-03T09:29:15.962834,135.0
0.022893,26.3826,124,BERJALAN,PSR_007,7,2026-05-03T09:29:18.011082,124.0
0.058581,17.2688,121,BERJALAN,PSR_007,7,2026-05-03T09:29:19.956927,121.0
0.031527,12.9539,121,BERJALAN,PSR_007,7,2026-05-03T09:29:22.004735,121.0
0.031996,16.2105,108,BERJALAN,PSR_007,7,2026-05-03T09:29:24.156014,108.0
0.044043,22.752,98,BERJALAN,PSR_007,7,2026-05-03T09:29:25.998378,98.0
0.007198,35.1226,92,BERJALAN,PSR_007,7,2026-05-03T09:29:28.046101,92.0
0.094518,30.5412,81,BERJALAN,PSR_007,7,2026-05-03T09:29:30.096789,81.0
0.033724,28.3956,101,BERJALAN,PSR_007,7,2026-05-03T09:29:32.118879,101.0
0.075934,28.0515,128,BERJALAN,PSR_007,7,2026-05-03T09:29:34.087941,128.0
0.050186,20.7472,132,BERJALAN,PSR_007,7,2026-05-03T09:29:36.033799,132.0
0.044265,15.437,138,BERJALAN,PSR_007,7,2026-05-03T09:29:38.183899,138.0
0.0527,22.5762,143,BERJALAN,PSR_007,7,2026-05-03T09:29:40.129802,143.0
0.037567,15.7004,135,BERJALAN,PSR_007,7,2026-05-03T09:29:42.075196,135.0
0.104254,40.4938,123,BERJALAN,PSR_007,7,2026-05-03T09:29:44.124189,123.0
0.034007,32.1948,116,BERJALAN,PSR_007,7,2026-05-03T09:29:46.069896,116.0
0.009327,0.0309,116,BERJALAN,PSR_007,7,2026-05-03T09:29:48.324317,116.0
0.009666,0.0346,0,BERJALAN,PSR_007,7,2026-05-03T09:29:50.066762,86.0
0.00743,0.0341,0,BERJALAN,PSR_007,7,2026-05-03T09:29:52.111188,86.0
0.010566,0.0311,0,BERJALAN,PSR_007,7,2026-05-03T09:29:54.159643,86.0
0.009242,0.0371,0,BERJALAN,PSR_007,7,2026-05-03T09:29:56.103916,86.0
0.009032,0.0259,0,BERJALAN,PSR_007,7,2026-05-03T09:29:58.131114,86.0
0.010478,0.0432,0,BERJALAN,PSR_007,7,2026-05-03T09:30:00.199896,86.0
0.008282,0.0378,0,BERJALAN,PSR_007,7,2026-05-03T09:30:02.145922,86.0
0.009275,0.039,0,BERJALAN,PSR_007,7,2026-05-03T09:30:04.178654,86.0
0.006314,0.0368,0,BERJALAN,PSR_007,7,2026-05-03T09:30:06.139342,86.0
0.006252,0.0296,0,BERJALAN,PSR_007,7,2026-05-03T09:30:08.291487,86.0
0.008047,0.0311,0,BERJALAN,PSR_007,7,2026-05-03T09:30:10.132470,86.0
0.010424,0.032,0,BERJALAN,PSR_007,7,2026-05-03T09:30:12.181008,86.0
0.01255,0.0266,0,BERJALAN,PSR_007,7,2026-05-03T09:30:14.233630,86.0
0.011019,0.0351,0,BERJALAN,PSR_007,7,2026-05-03T09:30:16.175976,86.0
0.008994,0.0354,0,BERJALAN,PSR_007,7,2026-05-03T09:30:18.224230,86.0
0.007919,0.0386,0,BERJALAN,PSR_007,7,2026-05-03T09:30:20.146032,86.0
0.009856,0.0491,0,BERJALAN,PSR_007,7,2026-05-03T09:30:22.158187,86.0
0.008746,0.0294,0,BERJALAN,PSR_007,7,2026-05-03T09:30:24.158573,86.0
0.011809,0.0384,0,BERJALAN,PSR_007,7,2026-05-03T09:30:26.162118,86.0
0.009536,0.0462,0,BERJALAN,PSR_007,7,2026-05-03T09:30:28.169308,86.0
0.010018,0.045,0,BERJALAN,PSR_007,7,2026-05-03T09:30:30.173666,86.0
0.010371,0.0343,0,BERJALAN,PSR_007,7,2026-05-03T09:30:32.179985,86.0
0.006668,0.0462,0,BERJALAN,PSR_007,7,2026-05-03T09:30:34.186626,86.0
0.005214,0.0268,0,BERJALAN,PSR_007,7,2026-05-03T09:30:36.193521,86.0
0.007085,0.024,0,BERJALAN,PSR_007,7,2026-05-03T09:30:38.200650,86.0
0.006707,0.03,0,BERJALAN,PSR_007,7,2026-05-03T09:30:40.202130,86.0
0.00757,0.0368,0,BERJALAN,PSR_007,7,2026-05-03T09:30:42.252008,86.0
0.006565,0.0586,0,BERJALAN,PSR_007,7,2026-05-03T09:30:44.208767,86.0
0.00999,0.0257,0,BERJALAN,PSR_007,7,2026-05-03T09:30:46.249178,86.0
0.007116,0.0257,0,BERJALAN,PSR_007,7,2026-05-03T09:30:48.220532,86.0
0.008822,0.045,0,BERJALAN,PSR_007,7,2026-05-03T09:30:50.258810,86.0
0.011823,0.2868,0,BERLARI,PSR_007,7,2026-05-03T10:00:18.930019,130.0
0.011184,0.1911,0,BERLARI,PSR_007,7,2026-05-03T10:00:20.935168,130.0
0.013711,2.3541,0,BERLARI,PSR_007,7,2026-05-03T10:00:22.939312,130.0
0.040214,49.5038,0,BERLARI,PSR_007,7,2026-05-03T10:00:24.949494,130.0
0.165128,31.3019,88,BERLARI,PSR_007,7,2026-05-03T10:00:26.957781,88.0
0.1341,16.9466,139,BERLARI,PSR_007,7,2026-05-03T10:00:28.970030,139.0
0.129903,19.2645,148,BERLARI,PSR_007,7,2026-05-03T10:00:30.991411,148.0
0.114547,28.0836,136,BERLARI,PSR_007,7,2026-05-03T10:00:33.017936,136.0
0.06239,44.4823,133,BERLARI,PSR_007,7,2026-05-03T10:00:35.018325,133.0
0.072596,41.0041,135,BERLARI,PSR_007,7,2026-05-03T10:00:37.027265,135.0
0.061088,18.6197,128,BERLARI,PSR_007,7,2026-05-03T10:00:39.025973,128.0
0.02941,14.554,110,BERLARI,PSR_007,7,2026-05-03T10:00:41.038441,110.0
0.059406,19.4234,97,BERLARI,PSR_007,7,2026-05-03T10:00:43.055957,97.0
0.148076,30.6564,95,BERLARI,PSR_007,7,2026-05-03T10:00:45.056382,95.0
0.141358,29.5689,101,BERLARI,PSR_007,7,2026-05-03T10:00:47.131532,101.0
0.138952,20.5528,99,BERLARI,PSR_007,7,2026-05-03T10:00:49.073858,99.0
0.052423,18.4596,108,BERLARI,PSR_007,7,2026-05-03T10:00:51.102588,108.0
0.06185,19.3655,116,BERLARI,PSR_007,7,2026-05-03T10:00:53.101934,116.0
0.053815,21.8658,125,BERLARI,PSR_007,7,2026-05-03T10:00:55.117487,125.0
0.048008,19.7866,128,BERLARI,PSR_007,7,2026-05-03T10:00:57.136590,128.0
0.048753,20.6652,127,BERLARI,PSR_007,7,2026-05-03T10:00:59.151551,127.0
0.048363,23.0928,127,BERLARI,PSR_007,7,2026-05-03T10:01:01.153310,127.0
0.047812,24.7645,132,BERLARI,PSR_007,7,2026-05-03T10:01:03.163257,132.0
0.050869,21.2803,125,BERLARI,PSR_007,7,2026-05-03T10:01:05.170517,125.0
0.061786,21.0523,118,BERLARI,PSR_007,7,2026-05-03T10:01:07.171683,118.0
0.065673,24.2219,128,BERLARI,PSR_007,7,2026-05-03T10:01:09.186823,128.0
0.064163,29.0915,141,BERLARI,PSR_007,7,2026-05-03T10:01:11.193588,141.0
0.038174,19.3574,131,BERLARI,PSR_007,7,2026-05-03T10:01:13.204974,131.0
0.048141,21.8775,118,BERLARI,PSR_007,7,2026-05-03T10:01:15.214415,118.0
0.059317,26.8577,119,BERLARI,PSR_007,7,2026-05-03T10:01:17.224068,119.0
0.035155,19.5604,129,BERLARI,PSR_007,7,2026-05-03T10:01:19.270066,129.0
0.030517,14.6926,122,BERLARI,PSR_007,7,2026-05-03T10:01:21.237203,122.0
0.024905,18.3185,118,BERLARI,PSR_007,7,2026-05-03T10:01:23.248923,118.0
0.085576,27.9146,107,BERLARI,PSR_007,7,2026-05-03T10:01:25.259048,107.0
0.051764,24.3923,98,BERLARI,PSR_007,7,2026-05-03T10:01:27.275157,98.0
0.052994,23.7343,93,BERLARI,PSR_007,7,2026-05-03T10:01:29.274551,93.0
0.03351,13.2782,109,BERLARI,PSR_007,7,2026-05-03T10:01:31.289734,109.0
0.03961,17.7147,116,BERLARI,PSR_007,7,2026-05-03T10:01:33.310578,116.0
0.041106,21.5109,119,BERLARI,PSR_007,7,2026-05-03T10:01:35.312428,119.0
0.041775,19.9436,120,BERLARI,PSR_007,7,2026-05-03T10:01:37.328681,120.0
0.053998,21.1901,115,BERLARI,PSR_007,7,2026-05-03T10:01:39.331507,115.0
0.114543,28.278,125,BERLARI,PSR_007,7,2026-05-03T10:01:41.339606,125.0
0.106468,32.5723,135,BERLARI,PSR_007,7,2026-05-03T10:01:43.349494,135.0
0.084842,36.6973,126,BERLARI,PSR_007,7,2026-05-03T10:01:45.354129,126.0
0.040194,20.1338,108,BERLARI,PSR_007,7,2026-05-03T10:01:47.356232,108.0
0.061524,20.6815,98,BERLARI,PSR_007,7,2026-05-03T10:01:49.362010,98.0
0.049379,22.7424,91,BERLARI,PSR_007,7,2026-05-03T10:01:51.377065,91.0
0.054101,17.1944,112,BERLARI,PSR_007,7,2026-05-03T10:01:53.382393,112.0
0.056086,25.8496,148,BERLARI,PSR_007,7,2026-05-03T10:01:55.399115,148.0
0.049077,34.6711,158,BERLARI,PSR_007,7,2026-05-03T10:01:57.408065,158.0
0.055149,30.7571,163,BERLARI,PSR_007,7,2026-05-03T10:01:59.419898,163.0
0.075983,24.7161,176,BERLARI,PSR_007,7,2026-05-03T10:02:01.436915,176.0
0.093937,25.9045,168,BERLARI,PSR_007,7,2026-05-03T10:02:03.450119,168.0
0.077673,27.1858,142,BERLARI,PSR_007,7,2026-05-03T10:02:05.462793,142.0
0.097989,26.7706,117,BERLARI,PSR_007,7,2026-05-03T10:02:07.467520,117.0
0.05444,17.9802,102,BERLARI,PSR_007,7,2026-05-03T10:02:09.472747,102.0
0.059044,19.8821,88,BERLARI,PSR_007,7,2026-05-03T10:02:11.490666,88.0
0.039044,22.6698,100,BERLARI,PSR_007,7,2026-05-03T10:02:13.489394,100.0
0.050418,17.4876,146,BERLARI,PSR_007,7,2026-05-03T10:02:15.499143,146.0
0.038802,41.8373,155,BERLARI,PSR_007,7,2026-05-03T10:02:17.503485,155.0
0.039877,55.1236,130,BERLARI,PSR_007,7,2026-05-03T10:02:19.507535,130.0
0.117267,28.0385,107,BERLARI,PSR_007,7,2026-05-03T10:02:21.519812,107.0
0.079949,32.5926,91,BERLARI,PSR_007,7,2026-05-03T10:02:23.544162,91.0
0.066148,22.782,84,BERLARI,PSR_007,7,2026-05-03T10:02:25.542703,84.0
0.037118,47.1429,82,BERLARI,PSR_007,7,2026-05-03T10:02:27.549075,82.0
0.182927,56.6554,91,BERLARI,PSR_007,7,2026-05-03T10:02:29.569350,91.0
0.149053,49.8444,128,BERLARI,PSR_007,7,2026-05-03T10:02:31.583887,128.0
0.205913,48.6305,150,BERLARI,PSR_007,7,2026-05-03T10:02:33.592234,150.0
0.209672,75.2879,138,BERLARI,PSR_007,7,2026-05-03T10:02:35.599611,138.0
0.117131,50.9348,122,BERLARI,PSR_007,7,2026-05-03T10:02:37.617143,122.0
0.109099,28.5057,110,BERLARI,PSR_007,7,2026-05-03T10:02:39.620675,110.0
0.157463,32.6657,98,BERLARI,PSR_007,7,2026-05-03T10:02:41.623590,98.0
0.158295,39.9744,88,BERLARI,PSR_007,7,2026-05-03T10:02:43.627371,88.0
0.134652,45.4339,84,BERLARI,PSR_007,7,2026-05-03T10:02:45.643163,84.0
0.174408,45.6542,90,BERLARI,PSR_007,7,2026-05-03T10:02:47.657904,90.0
0.122083,53.5484,99,BERLARI,PSR_007,7,2026-05-03T10:02:49.667690,99.0
0.147826,38.3729,103,BERLARI,PSR_007,7,2026-05-03T10:02:51.682444,103.0
0.116317,36.6587,99,BERLARI,PSR_007,7,2026-05-03T10:02:53.690724,99.0
0.132621,31.2711,95,BERLARI,PSR_007,7,2026-05-03T10:02:55.692213,95.0
0.152216,39.7564,94,BERLARI,PSR_007,7,2026-05-03T10:02:57.715761,94.0
0.151368,41.374,95,BERLARI,PSR_007,7,2026-05-03T10:02:59.715317,95.0
0.102488,41.3751,90,BERLARI,PSR_007,7,2026-05-03T10:03:01.721961,90.0
0.071997,28.2037,88,BERLARI,PSR_007,7,2026-05-03T10:03:03.738896,88.0
0.117968,41.4953,88,BERLARI,PSR_007,7,2026-05-03T10:03:05.740204,88.0
0.075411,35.0453,88,BERLARI,PSR_007,7,2026-05-03T10:03:07.752852,88.0
0.045683,21.3066,97,BERLARI,PSR_007,7,2026-05-03T10:03:09.766720,97.0
0.046409,26.0941,131,BERLARI,PSR_007,7,2026-05-03T10:03:11.762634,131.0
0.050851,24.6113,168,BERLARI,PSR_007,7,2026-05-03T10:03:13.774612,168.0
0.069667,27.6436,156,BERLARI,PSR_007,7,2026-05-03T10:03:15.782240,156.0
0.062127,33.5743,139,BERLARI,PSR_007,7,2026-05-03T10:03:17.789210,139.0
0.084094,34.6643,109,BERLARI,PSR_007,7,2026-05-03T10:03:19.796010,109.0
0.109148,36.7306,117,BERLARI,PSR_007,7,2026-05-03T10:03:21.805551,117.0
0.134157,52.5355,146,BERLARI,PSR_007,7,2026-05-03T10:03:23.823438,146.0
0.102591,34.9582,139,BERLARI,PSR_007,7,2026-05-03T10:03:25.832236,139.0
0.089778,49.7741,129,BERLARI,PSR_007,7,2026-05-03T10:03:27.830013,129.0
0.105374,39.3226,122,BERLARI,PSR_007,7,2026-05-03T10:03:29.836882,122.0
0.121181,29.6976,111,BERLARI,PSR_007,7,2026-05-03T10:03:31.841833,111.0
0.110792,53.4235,99,BERLARI,PSR_007,7,2026-05-03T10:03:33.856225,99.0
0.107547,48.3775,117,BERLARI,PSR_007,7,2026-05-03T10:03:35.864201,117.0
0.095848,45.6175,131,BERLARI,PSR_007,7,2026-05-03T10:03:37.879047,131.0
0.049774,42.426,140,BERLARI,PSR_007,7,2026-05-03T10:03:39.893991,140.0
0.102272,40.2708,159,BERLARI,PSR_007,7,2026-05-03T10:03:41.913337,159.0
0.109969,41.1578,150,BERLARI,PSR_007,7,2026-05-03T10:03:43.918797,150.0
0.106874,46.0039,140,BERLARI,PSR_007,7,2026-05-03T10:03:45.931439,140.0
0.08006,47.0523,140,BERLARI,PSR_007,7,2026-05-03T10:03:47.950898,140.0
0.077371,40.3629,141,BERLARI,PSR_007,7,2026-05-03T10:03:49.947750,141.0
0.069927,49.8377,130,BERLARI,PSR_007,7,2026-05-03T10:03:51.958800,130.0
0.082198,44.8183,125,BERLARI,PSR_007,7,2026-05-03T10:03:53.975047,125.0
0.080427,37.01,128,BERLARI,PSR_007,7,2026-05-03T10:03:55.982735,128.0
0.114944,43.4058,139,BERLARI,PSR_007,7,2026-05-03T10:03:57.991744,139.0
0.094118,36.7211,139,BERLARI,PSR_007,7,2026-05-03T10:04:00.020042,139.0
0.121606,42.3617,125,BERLARI,PSR_007,7,2026-05-03T10:04:02.004854,125.0
0.150312,53.625,124,BERLARI,PSR_007,7,2026-05-03T10:04:04.013456,124.0
0.140645,53.4182,117,BERLARI,PSR_007,7,2026-05-03T10:04:06.017723,117.0
0.172914,56.9138,105,BERLARI,PSR_007,7,2026-05-03T10:04:08.036999,105.0
0.160005,48.6271,96,BERLARI,PSR_007,7,2026-05-03T10:04:10.046449,96.0
0.10579,64.7288,110,BERLARI,PSR_007,7,2026-05-03T10:04:12.065462,110.0
0.126235,31.8511,131,BERLARI,PSR_007,7,2026-05-03T10:04:14.074359,131.0
0.0887,26.9319,131,BERLARI,PSR_007,7,2026-05-03T10:04:16.076447,131.0
0.085664,32.203,119,BERLARI,PSR_007,7,2026-05-03T10:04:18.089279,119.0
0.10713,33.0666,123,BERLARI,PSR_007,7,2026-05-03T10:04:20.105174,123.0
0.035477,26.0052,140,BERLARI,PSR_007,7,2026-05-03T10:04:22.116555,140.0
0.071425,32.4849,126,BERLARI,PSR_007,7,2026-05-03T10:04:24.140305,126.0
0.136114,37.7896,122,BERLARI,PSR_007,7,2026-05-03T10:04:26.622302,122.0
0.064147,32.6277,129,BERLARI,PSR_007,7,2026-05-03T10:04:28.141766,129.0
0.056933,29.6985,122,BERLARI,PSR_007,7,2026-05-03T10:04:30.171645,122.0
0.077442,44.0053,111,BERLARI,PSR_007,7,2026-05-03T10:04:32.156826,111.0
0.109146,39.4506,103,BERLARI,PSR_007,7,2026-05-03T10:04:34.163874,103.0
0.108815,46.1994,84,BERLARI,PSR_007,7,2026-05-03T10:04:36.169666,84.0
0.055394,41.111,82,BERLARI,PSR_007,7,2026-05-03T10:04:38.189102,82.0
0.100844,43.9182,103,BERLARI,PSR_007,7,2026-05-03T10:04:40.188724,103.0
0.098262,40.3867,123,BERLARI,PSR_007,7,2026-05-03T10:04:42.215750,123.0
0.067466,31.7715,136,BERLARI,PSR_007,7,2026-05-03T10:04:44.666952,136.0
0.082823,34.9824,136,BERLARI,PSR_007,7,2026-05-03T10:04:46.227958,136.0
0.04585,32.3618,135,BERLARI,PSR_007,7,2026-05-03T10:04:48.229299,135.0
0.052576,28.5969,139,BERLARI,PSR_007,7,2026-05-03T10:04:50.239929,139.0
0.123036,38.2155,126,BERLARI,PSR_007,7,2026-05-03T10:04:52.257934,126.0
0.02351,36.9544,113,BERLARI,PSR_007,7,2026-05-03T10:04:54.295078,113.0
0.15737,47.1757,104,BERLARI,PSR_007,7,2026-05-03T10:04:56.311655,104.0
0.09349,37.0403,98,BERLARI,PSR_007,7,2026-05-03T10:04:58.292230,98.0
0.108478,50.6473,98,BERLARI,PSR_007,7,2026-05-03T10:05:00.300786,98.0
0.117526,61.1834,98,BERLARI,PSR_007,7,2026-05-03T10:05:02.313242,98.0
0.109813,54.0494,100,BERLARI,PSR_007,7,2026-05-03T10:05:04.311349,100.0
0.08774,55.3457,95,BERLARI,PSR_007,7,2026-05-03T10:05:06.326687,95.0
0.115232,49.099,88,BERLARI,PSR_007,7,2026-05-03T10:05:08.341883,88.0
0.11286,43.674,85,BERLARI,PSR_007,7,2026-05-03T10:05:10.340688,85.0
0.117644,55.6052,82,BERLARI,PSR_007,7,2026-05-03T10:05:12.345665,82.0
0.134246,57.8666,80,BERLARI,PSR_007,7,2026-05-03T10:05:14.366860,80.0
0.100914,46.797,80,BERLARI,PSR_007,7,2026-05-03T10:05:16.382223,80.0
0.148727,47.6105,80,BERLARI,PSR_007,7,2026-05-03T10:05:18.385696,80.0
0.11749,48.5511,80,BERLARI,PSR_007,7,2026-05-03T10:05:20.390985,80.0
0.069724,37.0002,79,BERLARI,PSR_007,7,2026-05-03T10:05:22.403515,79.0
0.065697,35.819,80,BERLARI,PSR_007,7,2026-05-03T10:05:24.417619,80.0
0.087333,39.8525,82,BERLARI,PSR_007,7,2026-05-03T10:05:26.427135,82.0
0.03425,24.8302,91,BERLARI,PSR_007,7,2026-05-03T10:05:28.438255,91.0
0.035221,45.7219,120,BERLARI,PSR_007,7,2026-05-03T10:05:30.448607,120.0
0.048201,29.1123,129,BERLARI,PSR_007,7,2026-05-03T10:05:32.458897,129.0
0.037515,29.1169,123,BERLARI,PSR_007,7,2026-05-03T10:05:34.478708,123.0
0.06749,26.6694,110,BERLARI,PSR_007,7,2026-05-03T10:05:36.483222,110.0
0.062334,25.0037,107,BERLARI,PSR_007,7,2026-05-03T10:05:38.487316,107.0
0.080421,30.0141,97,BERLARI,PSR_007,7,2026-05-03T10:05:40.481995,97.0
0.025525,20.5363,88,BERLARI,PSR_007,7,2026-05-03T10:05:42.502351,88.0
0.046152,24.7678,85,BERLARI,PSR_007,7,2026-05-03T10:05:44.498879,85.0
0.020365,19.2894,84,BERLARI,PSR_007,7,2026-05-03T10:05:46.509318,84.0
0.091464,32.1643,84,BERLARI,PSR_007,7,2026-05-03T10:05:48.518468,84.0
0.162773,52.0524,84,BERLARI,PSR_007,7,2026-05-03T10:05:50.539292,84.0
0.174644,54.2912,83,BERLARI,PSR_007,7,2026-05-03T10:05:52.534197,83.0
0.197333,55.4623,82,BERLARI,PSR_007,7,2026-05-03T10:05:54.544225,82.0
0.135959,54.6262,82,BERLARI,PSR_007,7,2026-05-03T10:05:56.567703,82.0
0.161436,60.9859,91,BERLARI,PSR_007,7,2026-05-03T10:05:58.561831,91.0
0.143071,41.5221,97,BERLARI,PSR_007,7,2026-05-03T10:06:00.565471,97.0
0.126711,44.0446,98,BERLARI,PSR_007,7,2026-05-03T10:06:02.583450,98.0
0.133903,46.2559,92,BERLARI,PSR_007,7,2026-05-03T10:06:04.584154,92.0
0.1218,39.3423,86,BERLARI,PSR_007,7,2026-05-03T10:06:06.584814,86.0
0.094282,47.4435,85,BERLARI,PSR_007,7,2026-05-03T10:06:08.596665,85.0
0.116631,51.9617,91,BERLARI,PSR_007,7,2026-05-03T10:06:10.602339,91.0
0.138815,40.0672,94,BERLARI,PSR_007,7,2026-05-03T10:06:12.608863,94.0
0.13692,46.2503,94,BERLARI,PSR_007,7,2026-05-03T10:06:14.689430,94.0
0.130282,54.0726,88,BERLARI,PSR_007,7,2026-05-03T10:06:16.626345,88.0
0.166282,58.7663,85,BERLARI,PSR_007,7,2026-05-03T10:06:18.636612,85.0
0.150826,51.9463,84,BERLARI,PSR_007,7,2026-05-03T10:06:20.642322,84.0
0.176463,49.5001,83,BERLARI,PSR_007,7,2026-05-03T10:06:22.654414,83.0
0.089475,32.9311,82,BERLARI,PSR_007,7,2026-05-03T10:06:24.670156,82.0
0.059151,22.5844,82,BERLARI,PSR_007,7,2026-05-03T10:06:26.679863,82.0
0.084951,33.8068,90,BERLARI,PSR_007,7,2026-05-03T10:06:28.694164,90.0
0.074973,39.0796,112,BERLARI,PSR_007,7,2026-05-03T10:06:30.699160,112.0
0.073238,35.3673,125,BERLARI,PSR_007,7,2026-05-03T10:06:32.717282,125.0
0.122518,68.6891,121,BERLARI,PSR_007,7,2026-05-03T10:06:34.731573,121.0
0.09901,44.6454,125,BERLARI,PSR_007,7,2026-05-03T10:06:36.741974,125.0
0.072916,39.8766,129,BERLARI,PSR_007,7,2026-05-03T10:06:38.753171,129.0
0.07354,37.6341,122,BERLARI,PSR_007,7,2026-05-03T10:06:40.755648,122.0
0.045586,31.9447,113,BERLARI,PSR_007,7,2026-05-03T10:06:42.776226,113.0
0.044325,29.3801,99,BERLARI,PSR_007,7,2026-05-03T10:06:44.767275,99.0
0.046617,27.481,101,BERLARI,PSR_007,7,2026-05-03T10:06:46.792956,101.0
0.052679,28.6249,131,BERLARI,PSR_007,7,2026-05-03T10:06:48.802558,131.0
0.045097,31.4366,136,BERLARI,PSR_007,7,2026-05-03T10:06:50.795153,136.0
0.041551,29.0247,125,BERLARI,PSR_007,7,2026-05-03T10:06:52.802263,125.0
0.055735,32.8147,137,BERLARI,PSR_007,7,2026-05-03T10:06:54.805702,137.0
0.055241,36.9273,140,BERLARI,PSR_007,7,2026-05-03T10:06:56.815383,140.0
0.044696,31.7573,136,BERLARI,PSR_007,7,2026-05-03T10:06:58.820735,136.0
0.058493,33.5558,125,BERLARI,PSR_007,7,2026-05-03T10:07:00.825192,125.0
0.053889,30.8179,116,BERLARI,PSR_007,7,2026-05-03T10:07:02.838293,116.0
0.066483,36.9509,104,BERLARI,PSR_007,7,2026-05-03T10:07:04.862679,104.0
0.042315,27.8805,114,BERLARI,PSR_007,7,2026-05-03T10:07:06.870553,114.0
0.011337,26.5405,128,BERLARI,PSR_007,7,2026-05-03T10:07:08.861437,128.0
0.072643,36.4389,134,BERLARI,PSR_007,7,2026-05-03T10:07:10.890861,134.0
0.045785,29.612,155,BERLARI,PSR_007,7,2026-05-03T10:07:12.876818,155.0
0.083326,33.1075,160,BERLARI,PSR_007,7,2026-05-03T10:07:14.892849,160.0
0.131148,32.6835,140,BERLARI,PSR_007,7,2026-05-03T10:07:16.900796,140.0
0.061281,22.0663,121,BERLARI,PSR_007,7,2026-05-03T10:07:18.925484,121.0
0.043709,35.1479,106,BERLARI,PSR_007,7,2026-05-03T10:07:20.927443,106.0
0.034415,24.7858,96,BERLARI,PSR_007,7,2026-05-03T10:07:22.935759,96.0
0.05099,25.3712,91,BERLARI,PSR_007,7,2026-05-03T10:07:24.938211,91.0
0.057726,26.5232,93,BERLARI,PSR_007,7,2026-05-03T10:07:26.952648,93.0
0.038236,32.1549,109,BERLARI,PSR_007,7,2026-05-03T10:07:28.961635,109.0
0.052763,35.7953,112,BERLARI,PSR_007,7,2026-05-03T10:07:30.971528,112.0
0.051235,34.1214,107,BERLARI,PSR_007,7,2026-05-03T10:07:32.975361,107.0
0.078517,44.7819,98,BERLARI,PSR_007,7,2026-05-03T10:07:34.999383,98.0
0.072521,31.7988,103,BERLARI,PSR_007,7,2026-05-03T10:07:36.986828,103.0
0.083768,56.2657,113,BERLARI,PSR_007,7,2026-05-03T10:07:39.008533,113.0
0.072562,43.8829,116,BERLARI,PSR_007,7,2026-05-03T10:07:41.011290,116.0
