received_at,device_id,participant_id,accel_stddev,gyro_stddev,bpm,activity,local_act,timestamp
2026-04-12T19:40:40.869995,ESP32_001,data_collection_DUDUK,0.005087,0.7092,86,DUDUK,DUDUK,966018
2026-04-12T19:40:40.869995,ESP32_001,data_collection_DUDUK,0.005087,0.7092,86,DUDUK,DUDUK,966018
2026-04-12T19:40:42.877753,ESP32_001,data_collection_DUDUK,0.004576,1.7415,84,DUDUK,DUDUK,968024
2026-04-12T19:40:42.877753,ESP32_001,data_collection_DUDUK,0.004576,1.7415,84,DUDUK,DUDUK,968024
2026-04-12T19:40:44.886830,ESP32_001,data_collection_DUDUK,0.005327,2.2686,81,DUDUK,DUDUK,970031
2026-04-12T19:40:44.887894,ESP32_001,data_collection_DUDUK,0.005327,2.2686,81,DUDUK,DUDUK,970031
2026-04-12T19:40:46.886248,ESP32_001,data_collection_DUDUK,0.005249,0.3553,80,DUDUK,DUDUK,972038
2026-04-12T19:40:46.886248,ESP32_001,data_collection_DUDUK,0.005249,0.3553,80,DUDUK,DUDUK,972038
2026-04-12T19:40:48.895798,ESP32_001,data_collection_DUDUK,0.004454,0.8533,79,DUDUK,DUDUK,974044
2026-04-12T19:40:48.895798,ESP32_001,data_collection_DUDUK,0.004454,0.8533,79,DUDUK,DUDUK,974044
2026-04-12T19:40:50.916053,ESP32_001,data_collection_DUDUK,0.005575,1.7255,78,DUDUK,DUDUK,976056
2026-04-12T19:40:50.916053,ESP32_001,data_collection_DUDUK,0.005575,1.7255,78,DUDUK,DUDUK,976056
2026-04-12T19:40:52.926699,ESP32_001,data_collection_DUDUK,0.006879,0.9349,77,DUDUK,DUDUK,978067
2026-04-12T19:40:52.926699,ESP32_001,data_collection_DUDUK,0.006879,0.9349,77,DUDUK,DUDUK,978067
2026-04-12T19:40:54.924985,ESP32_001,data_collection_DUDUK,0.005056,0.4412,75,DUDUK,DUDUK,980075
2026-04-12T19:40:54.924985,ESP32_001,data_collection_DUDUK,0.005056,0.4412,75,DUDUK,DUDUK,980075
2026-04-12T19:40:56.944043,ESP32_001,data_collection_DUDUK,0.00596,0.7024,74,DUDUK,DUDUK,982086
2026-04-12T19:40:56.944043,ESP32_001,data_collection_DUDUK,0.00596,0.7024,74,DUDUK,DUDUK,982086
2026-04-12T19:40:58.953805,ESP32_001,data_collection_DUDUK,0.005867,0.813,74,DUDUK,DUDUK,984097
2026-04-12T19:40:58.953805,ESP32_001,data_collection_DUDUK,0.005867,0.813,74,DUDUK,DUDUK,984097
2026-04-12T19:41:00.953833,ESP32_001,data_collection_DUDUK,0.005422,0.404,72,DUDUK,DUDUK,986104
2026-04-12T19:41:00.953833,ESP32_001,data_collection_DUDUK,0.005422,0.404,72,DUDUK,DUDUK,986104
2026-04-12T19:41:02.972433,ESP32_001,data_collection_DUDUK,0.004962,0.3466,72,DUDUK,DUDUK,988116
2026-04-12T19:41:02.973676,ESP32_001,data_collection_DUDUK,0.004962,0.3466,72,DUDUK,DUDUK,988116
2026-04-12T19:41:04.982286,ESP32_001,data_collection_DUDUK,0.006953,1.0549,72,DUDUK,DUDUK,990125
2026-04-12T19:41:04.983373,ESP32_001,data_collection_DUDUK,0.006953,1.0549,72,DUDUK,DUDUK,990125
2026-04-12T19:41:06.982216,ESP32_001,data_collection_DUDUK,0.006001,0.4849,73,DUDUK,DUDUK,992131
2026-04-12T19:41:06.982216,ESP32_001,data_collection_DUDUK,0.006001,0.4849,73,DUDUK,DUDUK,992131
2026-04-12T19:41:09.001779,ESP32_001,data_collection_DUDUK,0.006184,0.5115,73,DUDUK,DUDUK,994143
2026-04-12T19:41:09.001779,ESP32_001,data_collection_DUDUK,0.006184,0.5115,73,DUDUK,DUDUK,994143
2026-04-12T19:41:11.010731,ESP32_001,data_collection_DUDUK,0.006105,1.035,73,DUDUK,DUDUK,996152
2026-04-12T19:41:11.010731,ESP32_001,data_collection_DUDUK,0.006105,1.035,73,DUDUK,DUDUK,996152
2026-04-12T19:41:13.020437,ESP32_001,data_collection_DUDUK,0.007741,0.4001,73,DUDUK,DUDUK,998163
2026-04-12T19:41:13.020437,ESP32_001,data_collection_DUDUK,0.007741,0.4001,73,DUDUK,DUDUK,998163
2026-04-12T19:41:15.029975,ESP32_001,data_collection_DUDUK,0.005123,0.2741,73,DUDUK,DUDUK,1000169
2026-04-12T19:41:15.030991,ESP32_001,data_collection_DUDUK,0.005123,0.2741,73,DUDUK,DUDUK,1000169
2026-04-12T19:41:17.029354,ESP32_001,data_collection_DUDUK,0.006397,0.5599,72,DUDUK,DUDUK,1002175
2026-04-12T19:41:17.029354,ESP32_001,data_collection_DUDUK,0.006397,0.5599,72,DUDUK,DUDUK,1002175
2026-04-12T19:41:19.048892,ESP32_001,data_collection_DUDUK,0.004732,0.3124,71,DUDUK,DUDUK,1004191
2026-04-12T19:41:19.048892,ESP32_001,data_collection_DUDUK,0.004732,0.3124,71,DUDUK,DUDUK,1004191
2026-04-12T19:41:21.058386,ESP32_001,data_collection_DUDUK,0.00681,0.5005,70,DUDUK,DUDUK,1006208
2026-04-12T19:41:21.058386,ESP32_001,data_collection_DUDUK,0.00681,0.5005,70,DUDUK,DUDUK,1006208
2026-04-12T19:41:23.068509,ESP32_001,data_collection_DUDUK,0.004656,1.421,69,DUDUK,DUDUK,1008217
2026-04-12T19:41:23.068509,ESP32_001,data_collection_DUDUK,0.004656,1.421,69,DUDUK,DUDUK,1008217
2026-04-12T19:41:25.076707,ESP32_001,data_collection_DUDUK,0.005278,0.7564,69,DUDUK,DUDUK,1010227
2026-04-12T19:41:25.078098,ESP32_001,data_collection_DUDUK,0.005278,0.7564,69,DUDUK,DUDUK,1010227
2026-04-12T19:41:27.087171,ESP32_001,data_collection_DUDUK,0.006628,0.7196,69,DUDUK,DUDUK,1012233
2026-04-12T19:41:27.087171,ESP32_001,data_collection_DUDUK,0.006628,0.7196,69,DUDUK,DUDUK,1012233
2026-04-12T19:41:29.096836,ESP32_001,data_collection_DUDUK,0.00675,1.3769,69,DUDUK,DUDUK,1014244
2026-04-12T19:41:29.096836,ESP32_001,data_collection_DUDUK,0.00675,1.3769,69,DUDUK,DUDUK,1014244
2026-04-12T19:41:31.108242,ESP32_001,data_collection_DUDUK,0.004102,0.3909,69,DUDUK,DUDUK,1016249
2026-04-12T19:41:31.108242,ESP32_001,data_collection_DUDUK,0.004102,0.3909,69,DUDUK,DUDUK,1016249
2026-04-12T19:41:33.115926,ESP32_001,data_collection_DUDUK,0.005898,0.4232,69,DUDUK,DUDUK,1018259
2026-04-12T19:41:33.115926,ESP32_001,data_collection_DUDUK,0.005898,0.4232,69,DUDUK,DUDUK,1018259
2026-04-12T19:41:35.124839,ESP32_001,data_collection_DUDUK,0.005438,2.1881,69,DUDUK,DUDUK,1020267
2026-04-12T19:41:35.125561,ESP32_001,data_collection_DUDUK,0.005438,2.1881,69,DUDUK,DUDUK,1020267
2026-04-12T19:41:37.135234,ESP32_001,data_collection_DUDUK,0.00564,1.4844,69,DUDUK,DUDUK,1022278
2026-04-12T19:41:37.135234,ESP32_001,data_collection_DUDUK,0.00564,1.4844,69,DUDUK,DUDUK,1022278
2026-04-12T19:41:39.143445,ESP32_001,data_collection_DUDUK,0.005474,1.3917,69,DUDUK,DUDUK,1024285
2026-04-12T19:41:39.144459,ESP32_001,data_collection_DUDUK,0.005474,1.3917,69,DUDUK,DUDUK,1024285
2026-04-12T19:41:41.143352,ESP32_001,data_collection_DUDUK,0.005452,0.4257,69,DUDUK,DUDUK,1026294
2026-04-12T19:41:41.143352,ESP32_001,data_collection_DUDUK,0.005452,0.4257,69,DUDUK,DUDUK,1026294
2026-04-12T19:41:43.153454,ESP32_001,data_collection_DUDUK,0.004795,0.5384,69,DUDUK,DUDUK,1028300
2026-04-12T19:41:43.153454,ESP32_001,data_collection_DUDUK,0.004795,0.5384,69,DUDUK,DUDUK,1028300
2026-04-12T19:41:45.163105,ESP32_001,data_collection_DUDUK,0.005874,2.3004,69,DUDUK,DUDUK,1030307
2026-04-12T19:41:45.164311,ESP32_001,data_collection_DUDUK,0.005874,2.3004,69,DUDUK,DUDUK,1030307
2026-04-12T19:41:47.183068,ESP32_001,data_collection_DUDUK,0.00652,0.8794,71,DUDUK,DUDUK,1032323
2026-04-12T19:41:47.183068,ESP32_001,data_collection_DUDUK,0.00652,0.8794,71,DUDUK,DUDUK,1032323
2026-04-12T19:41:49.192095,ESP32_001,data_collection_DUDUK,0.006466,1.9011,71,DUDUK,DUDUK,1034336
2026-04-12T19:41:49.193529,ESP32_001,data_collection_DUDUK,0.006466,1.9011,71,DUDUK,DUDUK,1034336
2026-04-12T19:41:51.200872,ESP32_001,data_collection_DUDUK,0.008666,1.8628,72,DUDUK,DUDUK,1036347
2026-04-12T19:41:51.202195,ESP32_001,data_collection_DUDUK,0.008666,1.8628,72,DUDUK,DUDUK,1036347
2026-04-12T19:41:53.211628,ESP32_001,data_collection_DUDUK,0.005863,0.7573,72,DUDUK,DUDUK,1038359
2026-04-12T19:41:53.211628,ESP32_001,data_collection_DUDUK,0.005863,0.7573,72,DUDUK,DUDUK,1038359
2026-04-12T19:41:55.221034,ESP32_001,data_collection_DUDUK,0.0083,1.1521,72,DUDUK,DUDUK,1040370
2026-04-12T19:41:55.222320,ESP32_001,data_collection_DUDUK,0.0083,1.1521,72,DUDUK,DUDUK,1040370
