received_at,device_id,participant_id,accel_stddev,gyro_stddev,bpm,activity,local_act,timestamp
2026-04-13T10:23:30.396397,ESP32_001,data_collection_BERJALAN,0.0428,10.2245,96,BERJALAN,BERJALAN,587796
2026-04-13T10:23:32.410251,ESP32_001,data_collection_BERJALAN,0.049506,17.7019,124,BERJALAN,BERJALAN,589812
2026-04-13T10:23:34.434098,ESP32_001,data_collection_BERJALAN,0.047008,12.5123,138,BERJALAN,BERJALAN,591831
2026-04-13T10:23:36.452651,ESP32_001,data_collection_BERJALAN,0.032028,13.9085,125,BERJALAN,BERJALAN,593854
2026-04-13T10:23:38.453286,ESP32_001,data_collection_BERJALAN,0.041446,10.6221,116,BERJALAN,BERJALAN,595854
2026-04-13T10:23:40.464006,ESP32_001,data_collection_BERJALAN,0.051749,13.528,107,BERJALAN,BERJALAN,597865
2026-04-13T10:23:42.480145,ESP32_001,data_collection_BERJALAN,0.040126,10.6188,111,BERJALAN,BERJALAN,599881
2026-04-13T10:23:44.491461,ESP32_001,data_collection_BERJALAN,0.045959,11.9417,131,BERJALAN,BERJALAN,601892
2026-04-13T10:23:46.497793,ESP32_001,data_collection_BERJALAN,0.039719,12.5321,132,BERJALAN,BERJALAN,603898
2026-04-13T10:23:48.509216,ESP32_001,data_collection_BERJALAN,0.033991,9.4833,116,BERJALAN,BERJALAN,605907
2026-04-13T10:23:50.512433,ESP32_001,data_collection_BERJALAN,0.038202,10.1761,106,BERJALAN,BERJALAN,607913
2026-04-13T10:23:52.518414,ESP32_001,data_collection_BERJALAN,0.030057,7.9529,104,BERJALAN,BERJALAN,609919
2026-04-13T10:23:54.529602,ESP32_001,data_collection_BERJALAN,0.037123,7.1037,99,BERJALAN,BERJALAN,611930
2026-04-13T10:23:56.540884,ESP32_001,data_collection_BERJALAN,0.039568,11.8645,88,BERJALAN,BERJALAN,613941
2026-04-13T10:23:58.550167,ESP32_001,data_collection_BERJALAN,0.020573,7.9296,84,BERJALAN,BERJALAN,615950
2026-04-13T10:24:00.556511,ESP32_001,data_collection_BERJALAN,0.047236,10.1127,81,BERJALAN,BERJALAN,617956
2026-04-13T10:24:02.579312,ESP32_001,data_collection_BERJALAN,0.060196,13.6495,90,BERJALAN,BERJALAN,619980
2026-04-13T10:24:04.589958,ESP32_001,data_collection_BERJALAN,0.049955,12.7465,100,BERJALAN,BERJALAN,621990
2026-04-13T10:24:06.603555,ESP32_001,data_collection_BERJALAN,0.048559,11.6272,112,BERJALAN,BERJALAN,624003
2026-04-13T10:24:08.626245,ESP32_001,data_collection_BERJALAN,0.059332,17.8785,128,BERJALAN,BERJALAN,626024
